,Unnamed: 0,product_name_fk,retail_price,discounted_price,product_name_az,retail_price.1,discounted_price.1,Similarity
4956,4956,Neopack Car Stand Mobile Holder,799.0,499.0,Neopack Car Stand Mobile Holder,797,582,100
4957,4957,Aaishwarya Track to Vogue Alloy Necklace,1799.0,599.0,Aaishwarya Track to Vogue Alloy Necklace,1788,761,100
4958,4958,Accessory Mart TE Car Mat Toyota Etios,5500.0,3399.0,Accessory Mart TE Car Mat Toyota Etios,5494,3931,100
4959,4959,Peach 3mm Premium Green Pan Kadhai 2.5 L,999.0,399.0,Peach 3mm Premium Green Pan Kadhai 2.5 L,982,456,100
4960,4960,Voylla Pearl Alloy Necklace,529.0,389.0,Voylla Pearl Alloy Necklace,518,441,100
4961,4961,Chefkraft Tri Ply Kadhai 3.2 L,1245.0,934.0,Chefkraft Tri Ply Kadhai 3.2 L,1230,1051,100
4962,4962,Allure Auto CM 543 Car Mat Tata Nano,2800.0,920.0,Allure Auto CM 543 Car Mat Tata Nano,2796,1169,100
4963,4963,Voylla Artifictial Beaded Plain Pearl Yellow Gold Plated Alloy Necklace,809.0,414.0,Voylla Artifictial Beaded Plain Pearl Yellow Gold Plated Alloy Necklace,793,530,100
4964,4964,Trudeau Stress-Less Wheel Pizza Cutter,865.0,865.0,Trudeau Stress-Less Wheel Pizza Cutter,854,984,100
4965,4965,Fashiondeal Silk Solid Blouse Material,666.0,299.0,Fashiondeal Silk Solid Blouse Material,649,369,100
4966,4966,Pratami Cotton Silk Blend Solid Blouse Material,199.0,169.0,Pratami Cotton Silk Blend Solid Blouse Material,186,191,100
4967,4967,Twella Creations Twella Magic Stone Necklace,700.0,225.0,Twella Creations Twella Magic Stone Necklace,683,274,100
4968,4968,S C Handicrafts Showpiece  -  18 cm,695.0,595.0,S C Handicrafts Showpiece  -  18 cm,677,689,100
4969,4969,Orientel Big Bird Mounth double Cip Car Mount Holder for mobile phone upto 6 inches,999.0,425.0,Orientel Big Bird Mounth double Cip Car Mount Holder for mobile phone upto 6 inches,985,484,100
4970,4970,Aaradhi Jade Stone Necklace,2000.0,999.0,Aaradhi Jade Stone Necklace,1995,1267,100
4971,4971,"Khoobee Silk Self Design, Embroidered Blouse Material",2449.0,949.0,"Khoobee Silk Self Design, Embroidered Blouse Material",2448,1169,100
4972,4972,Lal Haveli Rajasthani Beautiful Wall Hanging Letter Box With Key Hanger Showpiece  -  47 cm,1000.0,750.0,Lal Haveli Rajasthani Beautiful Wall Hanging Letter Box With Key Hanger Showpiece  -  47 cm,997,975,100
4973,4973,Trinketbag Talk Of The Town Alloy Necklace,499.0,349.0,Trinketbag Talk Of The Town Alloy Necklace,484,427,100
4974,4974,Tiedribbons Super Mom Tile Showpiece  -  28 cm,1599.0,699.0,Tiedribbons Super Mom Tile Showpiece  -  28 cm,1584,901,100
4975,4975,World-Star Kadhai 1 L,705.0,423.0,World-Star Kadhai 1 L,699,549,100
4976,4976,YugshaJewels Brass Necklace,1599.0,499.0,YugshaJewels Brass Necklace,1579,615,100
4977,4977,"Vinnis Bella Stone, Metal, Alloy Necklace",550.0,220.0,"Vinnis Bella Stone, Metal, Alloy Necklace",533,285,100
4978,4978,Allure Auto CM 1995 Car Mat Chevrolet Sail,4900.0,1599.0,Allure Auto CM 1995 Car Mat Chevrolet Sail,4899,2060,100
4979,4979,Metallino Hard Anodised 1.7L Kadhai 1.7 L,935.0,748.0,Metallino Hard Anodised 1.7L Kadhai 1.7 L,923,955,100
4980,4980,Allure Auto CM 551 Car Mat Tata Zest,2800.0,920.0,Allure Auto CM 551 Car Mat Tata Zest,2789,1169,100
4981,4981,"Voylla Metal, Alloy Necklace",390.0,370.0,"Voylla Metal, Alloy Necklace",385,469,100
4982,4982,Capdase Car Headrest Mount,2099.0,1550.0,Capdase Car Headrest Mount,2079,1747,100
4983,4983,Allure Auto CM 762 Car Mat Hyundai Verna,4200.0,1380.0,Allure Auto CM 762 Car Mat Hyundai Verna,4189,1730,100
4984,4984,Adorelabel Exquisite Gold and Pink Designer Metal Necklace,2760.0,828.0,Adorelabel Exquisite Gold and Pink Designer Metal Necklace,2752,1065,100
4985,4985,Parisha Silk Embroidered Blouse Material,2549.0,929.0,Parisha Silk Embroidered Blouse Material,2545,1059,100
4986,4986,Voylla Artificial Classic Plain Yellow Gold Plated Alloy Necklace,669.0,478.0,Voylla Artificial Classic Plain Yellow Gold Plated Alloy Necklace,665,564,100
4987,4987,Sumeet Quad Kadhai 2 L,1290.0,759.0,Sumeet Quad Kadhai 2 L,1274,981,100
4988,4988,Allure Auto CM 1830 Car Mat Toyota Altis,4900.0,1599.0,Allure Auto CM 1830 Car Mat Toyota Altis,4881,1937,100
4989,4989,"UpTown Metal, Alloy Necklace",660.0,430.0,"UpTown Metal, Alloy Necklace",649,539,100
4990,4990,Voylla Artificial Beaded Plain Alloy Necklace,449.0,289.0,Voylla Artificial Beaded Plain Alloy Necklace,429,322,100
4991,4991,Alda Wok Glass Lid Kadhai,1790.0,1350.0,Alda Wok Glass Lid Kadhai,1788,1668,100
4992,4992,3a AUTOCARE Car Mat Hyundai i20,2300.0,1490.0,3a AUTOCARE Car Mat Hyundai i20,2293,1815,100
4993,4993,Voylla Artificial Classic Glossy Pearl Yellow Gold Plated Metal Necklace,539.0,479.0,Voylla Artificial Classic Glossy Pearl Yellow Gold Plated Metal Necklace,533,544,100
4994,4994,Metallino Hard Anodised WGlass Lid Kadhai 3.5 L,1510.0,1132.0,Metallino Hard Anodised WGlass Lid Kadhai 3.5 L,1501,1271,100
4995,4995,The Crystal Jewel Chakra Cabochons with hand carved Chakra symbols Showpiece  -  3 cm,999.0,650.0,The Crystal Jewel Chakra Cabochons with hand carved Chakra symbols Showpiece  -  3 cm,992,812,100
4996,4996,PurpleYou Cotton Embroidered Blouse Material,1418.0,1099.0,PurpleYou Cotton Embroidered Blouse Material,1417,1284,100
4997,4997,"UpTown Metal, Alloy Necklace",399.0,250.0,"UpTown Metal, Alloy Necklace",389,284,100
4998,4998,Murtiwala Showpiece  -  45 cm,9500.0,9500.0,Murtiwala Showpiece  -  45 cm,9491,11745,100
4999,4999,Smiledrive Cute Robot Universal Mobile Stand,1299.0,999.0,Smiledrive Cute Robot Universal Mobile Stand,1285,1280,100
5000,5000,Voylla Cubic Zirconia Fabric Necklace,499.0,339.0,Voylla Cubic Zirconia Fabric Necklace,497,422,100
5001,5001,Allure Auto CM 1117 Car Mat Tata Victa,4900.0,1599.0,Allure Auto CM 1117 Car Mat Tata Victa,4894,1965,100
5002,5002,Pigeon Triply Kadhai 2 L,895.0,625.0,Pigeon Triply Kadhai 2 L,887,754,100
5003,5003,Voylla Leather Choker,400.0,381.0,Voylla Leather Choker,384,468,100
5004,5004,Allure Auto CM 1838 Car Mat Toyota Innova,4900.0,1599.0,Allure Auto CM 1838 Car Mat Toyota Innova,4895,2072,100
5005,5005,Orientel Universal 360' Rotation Rubber Suction Cup Car Mount Stand Holder ABS Colorful For Tablet PC & Mobile Phone,499.0,149.0,Orientel Universal 360' Rotation Rubber Suction Cup Car Mount Stand Holder ABS Colorful For Tablet PC & Mobile Phone,489,182,100
5006,5006,"VR Designers Metal, Fabric Necklace",800.0,250.0,"VR Designers Metal, Fabric Necklace",784,280,100
5007,5007,Needhi Kadhai 3 L,1340.0,710.0,Needhi Kadhai 3 L,1321,794,100
5008,5008,BrandTrendz Wheel Pizza Cutter,999.0,319.0,BrandTrendz Wheel Pizza Cutter,985,390,100
5009,5009,Voylla Artificial Beaded Plain Yellow Gold Plated Alloy Necklace,249.0,212.0,Voylla Artificial Beaded Plain Yellow Gold Plated Alloy Necklace,237,266,100
5010,5010,Veinice Mother of Pearl Alloy Necklace,599.0,235.0,Veinice Mother of Pearl Alloy Necklace,584,261,100
5011,5011,"Indian Art Villa 2.1"" X 6.0"" X 2.0"" Handmade High Quality Stainless Steel Copper Dish Serving Indian Food Daal Curry Karahi Kadai Wok Bowl Kadhai 0.5 L",1450.0,585.0,"Indian Art Villa 2.1"" X 6.0"" X 2.0"" Handmade High Quality Stainless Steel Copper Dish Serving Indian Food Daal Curry Karahi Kadai Wok Bowl Kadhai 0.5 L",1431,757,100
5012,5012,Allure Auto CM 448 Car Mat Ford Endeavour,2800.0,920.0,Allure Auto CM 448 Car Mat Ford Endeavour,2789,1037,100
5013,5013,"Voylla Metal, Alloy Necklace",430.0,360.0,"Voylla Metal, Alloy Necklace",419,403,100
5014,5014,"Khoobee Silk Self Design, Embroidered Blouse Material",2699.0,1049.0,"Khoobee Silk Self Design, Embroidered Blouse Material",2688,1177,100
5015,5015,Voylla Silver Plated Alloy Necklace,439.0,299.0,Voylla Silver Plated Alloy Necklace,423,373,100
5016,5016,Wingold Kadhai 3.75 L,1510.0,1299.0,Wingold Kadhai 3.75 L,1499,1620,100
5017,5017,Ruchiworld Metal Lord Ladoo Gopal Krishna Puja Idol Showpiece  -  5 cm,2949.0,1299.0,Ruchiworld Metal Lord Ladoo Gopal Krishna Puja Idol Showpiece  -  5 cm,2930,1511,100
5018,5018,Voylla Artifictial Beaded Plain Alloy Necklace,429.0,343.0,Voylla Artifictial Beaded Plain Alloy Necklace,417,403,100
5019,5019,The Crafts House Showpiece  -  6.5 cm,2000.0,1499.0,The Crafts House Showpiece  -  6.5 cm,1997,1787,100
5020,5020,Jaipan KD2.5 Kadhai 2.5 L,690.0,499.0,Jaipan KD2.5 Kadhai 2.5 L,675,635,100
5021,5021,"Voylla Metal, Alloy Necklace",520.0,420.0,"Voylla Metal, Alloy Necklace",510,466,100
5022,5022,3a AUTOCARE Car Mat Maruti Alto K10,2250.0,1490.0,3a AUTOCARE Car Mat Maruti Alto K10,2238,1907,100
5023,5023,Gioiabazar Car Windshield Round Shape Mount,999.0,599.0,Gioiabazar Car Windshield Round Shape Mount,981,747,100
5024,5024,"UpTown Metal, Alloy Necklace",750.0,399.0,"UpTown Metal, Alloy Necklace",732,456,100
5025,5025,Voylla Artifictial Classic Textured Crystal Yellow Gold Plated Alloy Necklace,619.0,406.0,Voylla Artifictial Classic Textured Crystal Yellow Gold Plated Alloy Necklace,615,524,100
5026,5026,i-Static Universal Car Tablet Holder,1299.0,1299.0,i-Static Universal Car Tablet Holder,1286,1608,100
5027,5027,Allure Auto sur-4620 Car Mat Hyundai i10,3699.0,1499.0,Allure Auto sur-4620 Car Mat Hyundai i10,3692,1773,100
5028,5028,Voylla Yellow Gold Plated Alloy Necklace,460.0,414.0,Voylla Yellow Gold Plated Alloy Necklace,441,514,100
5029,5029,Egrips Anti Slip - Clear - Pack of 5,1250.0,1000.0,Egrips Anti Slip - Clear - Pack of 5,1232,1191,100
5030,5030,3a AUTOCARE Car Mat Maruti Swift,2250.0,1490.0,3a AUTOCARE Car Mat Maruti Swift,2233,1776,100
5031,5031,Indian House Jacquard Checkered Blouse Material,666.0,299.0,Indian House Jacquard Checkered Blouse Material,647,346,100
5032,5032,Urthn Alloy Necklace,599.0,299.0,Urthn Alloy Necklace,579,349,100
5033,5033,Allure Auto CM 549 Car Mat Tata Victa,2800.0,920.0,Allure Auto CM 549 Car Mat Tata Victa,2781,1025,100
5034,5034,Vibrandz Colourful Phone Car Holder - MLVC-41,781.0,550.0,Vibrandz Colourful Phone Car Holder - MLVC-41,767,624,100
5035,5035,"Vinnis Rolling Starlight Plastic, Metal Necklace",499.0,299.0,"Vinnis Rolling Starlight Plastic, Metal Necklace",496,385,100
5036,5036,Allure Auto CM 1763 Car Mat Mahindra New Scorpio,4900.0,1599.0,Allure Auto CM 1763 Car Mat Mahindra New Scorpio,4896,1947,100
5037,5037,Zovon Plastic Necklace,224.0,89.0,Zovon Plastic Necklace,217,110,100
5038,5038,Allure Auto CM 1326 Car Mat Hyundai Santro Xing,4900.0,1599.0,Allure Auto CM 1326 Car Mat Hyundai Santro Xing,4887,1979,100
5039,5039,Fonokase Car Mount 03,1099.0,750.0,Fonokase Car Mount 03,1081,924,100
5040,5040,Visaga Bella Glass Necklace,225.0,195.0,Visaga Bella Glass Necklace,206,222,100
5041,5041,Fiesta 360 Degree Spin Mobile Phone Holder Bracket,399.0,170.0,Fiesta 360 Degree Spin Mobile Phone Holder Bracket,385,212,100
5042,5042,"Vinnis Alloy, Fabric Necklace",599.0,499.0,"Vinnis Alloy, Fabric Necklace",596,638,100
5043,5043,Allure Auto CM 1120 Car Mat Toyota Altis,4900.0,1599.0,Allure Auto CM 1120 Car Mat Toyota Altis,4899,1837,100
5044,5044,Kosher Kadhai 1.75 L,920.0,920.0,Kosher Kadhai 1.75 L,910,1098,100
5045,5045,Womens Trendz Fancy Crystal Mani with Single Pendants Mangalsutra Crystal Yellow Gold Plated Alloy Necklace,1980.0,445.0,Womens Trendz Fancy Crystal Mani with Single Pendants Mangalsutra Crystal Yellow Gold Plated Alloy Necklace,1970,557,100
5046,5046,Allure Auto CM 1530 Car Mat Tata Bolt,4900.0,1599.0,Allure Auto CM 1530 Car Mat Tata Bolt,4897,1830,100
5047,5047,Kandoi Cotton Silk Blend Embroidered Blouse Material,900.0,750.0,Kandoi Cotton Silk Blend Embroidered Blouse Material,888,923,100
5048,5048,Voylla Alloy Necklace,270.0,252.0,Voylla Alloy Necklace,264,292,100
5049,5049,Tiedribbons Mamma'S Fairies Gifts Tile Showpiece  -  28 cm,1599.0,699.0,Tiedribbons Mamma'S Fairies Gifts Tile Showpiece  -  28 cm,1584,887,100
5050,5050,Sareeshop Silk Checkered Blouse Material,999.0,309.0,Sareeshop Silk Checkered Blouse Material,989,354,100
5051,5051,Voylla Artificial Beaded Textured Yellow Gold Plated Alloy Necklace,469.0,359.0,Voylla Artificial Beaded Textured Yellow Gold Plated Alloy Necklace,465,437,100
5052,5052,Unravel India Showpiece  -  16 cm,1949.0,1749.0,Unravel India Showpiece  -  16 cm,1932,2016,100
5053,5053,"Retina 1 Mobile Holder, 1 Car Charger, 1 USB Cable Combo",249.0,199.0,"Retina 1 Mobile Holder, 1 Car Charger, 1 USB Cable Combo",243,221,100
5054,5054,Voylla Pearl Alloy Necklace,550.0,385.0,Voylla Pearl Alloy Necklace,539,440,100
5055,5055,Bunny Sarees Jacquard Self Design Blouse Material,666.0,299.0,Bunny Sarees Jacquard Self Design Blouse Material,660,350,100
5056,5056,Allure Auto CM 391 Car Mat Skoda Superb,2800.0,920.0,Allure Auto CM 391 Car Mat Skoda Superb,2788,1160,100
5057,5057,Aaishwarya Orange Envy Crystal Alloy Necklace,1499.0,599.0,Aaishwarya Orange Envy Crystal Alloy Necklace,1483,677,100
5058,5058,Bright Home Appliances GL Kadhai NA L,1120.0,1080.0,Bright Home Appliances GL Kadhai NA L,1116,1307,100
5059,5059,Willmore Bone Necklace,600.0,260.0,Willmore Bone Necklace,599,335,100
5060,5060,Indian House Cotton Embroidered Blouse Material,666.0,299.0,Indian House Cotton Embroidered Blouse Material,653,387,100
5061,5061,Allure Auto CM 1534 Car Mat Tata Indigo,4900.0,1599.0,Allure Auto CM 1534 Car Mat Tata Indigo,4888,2034,100
5062,5062,Aara Arts Shaded Pink Beads Alloy Necklace,715.0,660.0,Aara Arts Shaded Pink Beads Alloy Necklace,696,816,100
5063,5063,Prestige HA flat base kadhai 240 mm Kadhai 3 L,1460.0,1310.0,Prestige HA flat base kadhai 240 mm Kadhai 3 L,1454,1515,100
5064,5064,Allure Auto CM 904 Car Mat Hyundai Verna,4200.0,1380.0,Allure Auto CM 904 Car Mat Hyundai Verna,4186,1525,100
5065,5065,Aaradhi Divya Mantra Yellow Aventurine Guru Bead Meditation Mala Stone Necklace,2500.0,999.0,Aaradhi Divya Mantra Yellow Aventurine Guru Bead Meditation Mala Stone Necklace,2495,1213,100
5066,5066,Bunny Sarees Silk Solid Blouse Material,666.0,299.0,Bunny Sarees Silk Solid Blouse Material,663,387,100
5067,5067,Village Handicrafts Alloy Necklace,378.0,378.0,Village Handicrafts Alloy Necklace,360,488,100
5068,5068,Allure Auto CM 1746 Car Mat Hyundai Eon,4900.0,1599.0,Allure Auto CM 1746 Car Mat Hyundai Eon,4881,1952,100
5069,5069,United Kadhai NA L,1525.0,999.0,United Kadhai NA L,1508,1198,100
5070,5070,Indian House Cotton Embroidered Blouse Material,666.0,299.0,Indian House Cotton Embroidered Blouse Material,658,376,100
5071,5071,VR Designers Glass Necklace,700.0,190.0,VR Designers Glass Necklace,689,224,100
5072,5072,Allure Auto CM 1437 Car Mat Fiat Linea,4900.0,1599.0,Allure Auto CM 1437 Car Mat Fiat Linea,4892,1951,100
5073,5073,"Ndura Kadhai 2 L, 3 L",2310.0,1436.0,"Ndura Kadhai 2 L, 3 L",2299,1643,100
5074,5074,Voylla Artifictial Yellow Gold Plated Alloy Necklace,599.0,439.0,Voylla Artifictial Yellow Gold Plated Alloy Necklace,590,519,100
5075,5075,Anupam Kadhai .75 L,350.0,350.0,Anupam Kadhai .75 L,332,425,100
5076,5076,Allure Auto CM 861 Car Mat Chevrolet Spark,4200.0,1380.0,Allure Auto CM 861 Car Mat Chevrolet Spark,4180,1639,100
5077,5077,Voylla Yellow Gold Plated Alloy Necklace,390.0,390.0,Voylla Yellow Gold Plated Alloy Necklace,383,471,100
5078,5078,Ruchikainternational ruc0015 Showpiece  -  4 cm,999.0,499.0,Ruchikainternational ruc0015 Showpiece  -  4 cm,985,569,100
5079,5079,"Jiya Silk Self Design, Embroidered Blouse Material",1449.0,549.0,"Jiya Silk Self Design, Embroidered Blouse Material",1444,656,100
5080,5080,"Voylla Metal, Alloy Necklace",490.0,370.0,"Voylla Metal, Alloy Necklace",475,407,100
5081,5081,Allure Auto CM 550 Car Mat Tata Vista,2800.0,920.0,Allure Auto CM 550 Car Mat Tata Vista,2792,1039,100
5082,5082,Ndura Kadhai 1 L,660.0,396.0,Ndura Kadhai 1 L,650,506,100
5083,5083,Allure Auto CM 1966 Car Mat Tata Sumo,4900.0,1599.0,Allure Auto CM 1966 Car Mat Tata Sumo,4882,1907,100
5084,5084,Go Hooked Rolling Pizza Cutter,650.0,299.0,Go Hooked Rolling Pizza Cutter,632,377,100
5085,5085,VR Designers Metal Necklace,800.0,250.0,VR Designers Metal Necklace,793,320,100
5086,5086,Pratami Cotton Silk Blend Solid Blouse Material,199.0,169.0,Pratami Cotton Silk Blend Solid Blouse Material,189,196,100
5087,5087,PurpleYou Cotton Embroidered Blouse Material,1418.0,1099.0,PurpleYou Cotton Embroidered Blouse Material,1413,1390,100
5088,5088,Aaradhi Jade Stone Necklace,3000.0,999.0,Aaradhi Jade Stone Necklace,2989,1280,100
5089,5089,KB's Ganesh Wheel Pizza Cutter,249.0,149.0,KB's Ganesh Wheel Pizza Cutter,246,172,100
5090,5090,Nirlon Kadhai 3 L,999.0,785.0,Nirlon Kadhai 3 L,980,867,100
5091,5091,Lal Haveli Theshopy Indian Iron Wood Hand Made Musision 5Pcs Set Showpiece  -  50.8 cm,7400.0,5549.0,Lal Haveli Theshopy Indian Iron Wood Hand Made Musision 5Pcs Set Showpiece  -  50.8 cm,7386,6473,100
5092,5092,Urthn Alloy Necklace,599.0,299.0,Urthn Alloy Necklace,589,344,100
5093,5093,Amzer Handlebar Mount for iPhone 6,1799.0,1799.0,Amzer Handlebar Mount for iPhone 6,1779,2177,100
5094,5094,Allure Auto CM 1817 Car Mat Tata Indica Vista,4900.0,1599.0,Allure Auto CM 1817 Car Mat Tata Indica Vista,4889,1759,100
5095,5095,Voylla Artifictial Alloy Necklace,459.0,339.0,Voylla Artifictial Alloy Necklace,451,414,100
5096,5096,"Lodge Lodge Deep L8dskg3 Skillet With Glass Lid, Black, 3-Quart Kadhai",11999.0,8999.0,"Lodge Lodge Deep L8dskg3 Skillet With Glass Lid, Black, 3-Quart Kadhai",11993,10204,100
5097,5097,Jaypee Kukeezi Hard Anodised With S S Lid Kadhai NA L,1500.0,1500.0,Jaypee Kukeezi Hard Anodised With S S Lid Kadhai NA L,1496,1935,100
5098,5098,3a AUTOCARE Car Mat Hyundai Verna,2800.0,1790.0,3a AUTOCARE Car Mat Hyundai Verna,2781,2082,100
5099,5099,Voylla Alloy Necklace,490.0,446.0,Voylla Alloy Necklace,476,547,100
5100,5100,Imported Smiley With Cover Rolling Pizza Cutter,350.0,255.0,Imported Smiley With Cover Rolling Pizza Cutter,345,293,100
5101,5101,Mishti Cotton Silk Blend Embroidered Blouse Material,999.0,749.0,Mishti Cotton Silk Blend Embroidered Blouse Material,991,876,100
5102,5102,"Voylla Metal, Alloy Necklace",269.0,153.0,"Voylla Metal, Alloy Necklace",264,191,100
5103,5103,Total Agency Car Mobile Stand Holder Mount,499.0,249.0,Total Agency Car Mobile Stand Holder Mount,480,281,100
5104,5104,Allure Auto CM 1566 Car Mat Chevrolet Cruze,4900.0,1599.0,Allure Auto CM 1566 Car Mat Chevrolet Cruze,4895,1766,100
5105,5105,Voylla Artificial Beaded Plain Yellow Gold Plated Alloy Necklace,319.0,319.0,Voylla Artificial Beaded Plain Yellow Gold Plated Alloy Necklace,317,405,100
5106,5106,Suruchi Kadhai 3 L,690.0,396.0,Suruchi Kadhai 3 L,676,480,100
5107,5107,Voylla Artifictial Beaded Plain Alloy Necklace,469.0,381.0,Voylla Artifictial Beaded Plain Alloy Necklace,461,447,100
5108,5108,3a AUTOCARE Car Mat Toyota Innova,3500.0,2750.0,3a AUTOCARE Car Mat Toyota Innova,3489,3528,100
5109,5109,Fashiondeal Jacquard Self Design Blouse Material,666.0,299.0,Fashiondeal Jacquard Self Design Blouse Material,656,331,100
5110,5110,Voylla Artificial Classic Oxidised Silver Plated Alloy Necklace,539.0,431.0,Voylla Artificial Classic Oxidised Silver Plated Alloy Necklace,532,551,100
5111,5111,Pratami Silk Solid Blouse Material,199.0,169.0,Pratami Silk Solid Blouse Material,194,211,100
5112,5112,Allure Auto CM 926 Car Mat Maruti Ciaz,4200.0,1380.0,Allure Auto CM 926 Car Mat Maruti Ciaz,4183,1519,100
5113,5113,Visaga Bella Bone Necklace,500.0,375.0,Visaga Bella Bone Necklace,496,476,100
5114,5114,Allure Auto CM 229 Car Mat Maruti Versa,3150.0,1350.0,Allure Auto CM 229 Car Mat Maruti Versa,3146,1497,100
5115,5115,"Khoobee Silk Self Design, Embroidered Blouse Material",2449.0,949.0,"Khoobee Silk Self Design, Embroidered Blouse Material",2445,1117,100
5116,5116,Zovon Metal Necklace,272.0,108.0,Zovon Metal Necklace,268,127,100
5117,5117,Masterweaver India Cotton Embroidered Blouse Material,700.0,700.0,Masterweaver India Cotton Embroidered Blouse Material,699,794,100
5118,5118,Allure Auto CM 1756 Car Mat Hyundai Verna,4900.0,1599.0,Allure Auto CM 1756 Car Mat Hyundai Verna,4894,1897,100
5119,5119,Marwal White Metal Swan Holder Showpiece  -  15.24 cm,1999.0,799.0,Marwal White Metal Swan Holder Showpiece  -  15.24 cm,1993,1028,100
5120,5120,Utkalika Tribal Dhokra Work #355TJ702 Alloy Necklace,285.0,285.0,Utkalika Tribal Dhokra Work #355TJ702 Alloy Necklace,274,370,100
5121,5121,"Vinnis Style Diva Metal, Acrylic, Alloy Necklace",699.0,450.0,"Vinnis Style Diva Metal, Acrylic, Alloy Necklace",694,573,100
5122,5122,Pratami Silk Solid Blouse Material,199.0,169.0,Pratami Silk Solid Blouse Material,198,214,100
5123,5123,Zephyrr Alloy Necklace,678.0,449.0,Zephyrr Alloy Necklace,676,504,100
5124,5124,Suruchi Kadhai 2 L,1025.0,460.0,Suruchi Kadhai 2 L,1012,592,100
5125,5125,Softarts Universal Stand for Android Mobiles with Bluetooth Shutter_SWMA_04,3599.0,2999.0,Softarts Universal Stand for Android Mobiles with Bluetooth Shutter_SWMA_04,3591,3375,100
5126,5126,3a Autocare 3D MAT Car Mat Suzuki New Swift,2100.0,1350.0,3a Autocare 3D MAT Car Mat Suzuki New Swift,2092,1549,100
5127,5127,Adorelabel Vintage Cord Pendant Bird Alloy Necklace,2928.0,878.0,Adorelabel Vintage Cord Pendant Bird Alloy Necklace,2912,1073,100
5128,5128,Fashiondeal Georgette Solid Blouse Material,666.0,299.0,Fashiondeal Georgette Solid Blouse Material,651,362,100
5129,5129,Zephyrr Alloy Necklace,527.0,349.0,Zephyrr Alloy Necklace,512,447,100
5130,5130,Kandoi Cotton Silk Blend Embroidered Blouse Material,900.0,750.0,Kandoi Cotton Silk Blend Embroidered Blouse Material,894,879,100
